name1,name2,desc1,desc2
LOINC:LP14735-2,PheCode:300,Tricyclic antidepressants,"anxiety, phobic and dissociative disorders"
LOINC:LP147726-6,PheCode:472,Cat dander IgE,chronic pharyngitis and nasopharyngitis
LOINC:LP147726-6,PheCode:475,Cat dander IgE,chronic sinusitis
LOINC:LP147726-6,PheCode:475.9,Cat dander IgE,postnasal drip
LOINC:LP147726-6,PheCode:476,Cat dander IgE,allergic rhinitis
LOINC:LP147726-6,PheCode:495,Cat dander IgE,asthma
LOINC:LP147726-6,PheCode:495.2,Cat dander IgE,asthma with exacerbation
LOINC:LP147726-6,PheCode:512.1,Cat dander IgE,wheezing
LOINC:LP147726-6,PheCode:512.8,Cat dander IgE,cough
LOINC:LP147726-6,PheCode:930,Cat dander IgE,allergic reaction to food
LOINC:LP147726-6,PheCode:947,Cat dander IgE,urticaria
LOINC:LP147726-6,PheCode:949,Cat dander IgE,"allergies, other"
LOINC:LP147775-3,PheCode:472,Alternaria alternata IgE,chronic pharyngitis and nasopharyngitis
LOINC:LP147775-3,PheCode:475,Alternaria alternata IgE,chronic sinusitis
LOINC:LP147775-3,PheCode:475.9,Alternaria alternata IgE,postnasal drip
LOINC:LP147775-3,PheCode:476,Alternaria alternata IgE,allergic rhinitis
LOINC:LP147775-3,PheCode:495,Alternaria alternata IgE,asthma
LOINC:LP147775-3,PheCode:495.2,Alternaria alternata IgE,asthma with exacerbation
LOINC:LP147775-3,PheCode:512.1,Alternaria alternata IgE,wheezing
LOINC:LP147775-3,PheCode:512.8,Alternaria alternata IgE,cough
LOINC:LP147775-3,PheCode:930,Alternaria alternata IgE,allergic reaction to food
LOINC:LP147775-3,PheCode:947,Alternaria alternata IgE,urticaria
LOINC:LP147775-3,PheCode:949,Alternaria alternata IgE,"allergies, other"
LOINC:LP148013-8,PheCode:472,American house dust mite IgE,chronic pharyngitis and nasopharyngitis
LOINC:LP148013-8,PheCode:475,American house dust mite IgE,chronic sinusitis
LOINC:LP148013-8,PheCode:475.9,American house dust mite IgE,postnasal drip
LOINC:LP148013-8,PheCode:476,American house dust mite IgE,allergic rhinitis
LOINC:LP148013-8,PheCode:495,American house dust mite IgE,asthma
LOINC:LP148013-8,PheCode:495.2,American house dust mite IgE,asthma with exacerbation
LOINC:LP148013-8,PheCode:512.1,American house dust mite IgE,wheezing
LOINC:LP148013-8,PheCode:512.8,American house dust mite IgE,cough
LOINC:LP148013-8,PheCode:930,American house dust mite IgE,allergic reaction to food
LOINC:LP148013-8,PheCode:947,American house dust mite IgE,urticaria
LOINC:LP148013-8,PheCode:949,American house dust mite IgE,"allergies, other"
LOINC:LP148016-1,PheCode:472,Dog dander IgE,chronic pharyngitis and nasopharyngitis
LOINC:LP148016-1,PheCode:475,Dog dander IgE,chronic sinusitis
LOINC:LP148016-1,PheCode:475.9,Dog dander IgE,postnasal drip
LOINC:LP148016-1,PheCode:476,Dog dander IgE,allergic rhinitis
LOINC:LP148016-1,PheCode:495,Dog dander IgE,asthma
LOINC:LP148016-1,PheCode:495.2,Dog dander IgE,asthma with exacerbation
LOINC:LP148016-1,PheCode:512.1,Dog dander IgE,wheezing
LOINC:LP148016-1,PheCode:512.8,Dog dander IgE,cough
LOINC:LP148016-1,PheCode:698,Dog dander IgE,pruritus and related conditions
LOINC:LP148016-1,PheCode:930,Dog dander IgE,allergic reaction to food
LOINC:LP148016-1,PheCode:947,Dog dander IgE,urticaria
LOINC:LP148016-1,PheCode:949,Dog dander IgE,"allergies, other"
LOINC:LP14907-7,PheCode:270.3,Beta-2-Microglobulin,disorders of plasma protein metabolism
LOINC:LP14907-7,PheCode:270.32,Beta-2-Microglobulin,paraproteinemia
LOINC:LP14915-0,PheCode:568,Triacylglycerol lipase,other disorders of peritoneum
LOINC:LP14915-0,PheCode:577.3,Triacylglycerol lipase,cyst and pseudocyst of pancreas
LOINC:LP14980-4,PheCode:338.2,6-Monoacetylmorphine,chronic pain
LOINC:LP14980-4,PheCode:763,6-Monoacetylmorphine,"thoracic or lumbosacral neuritis or radiculitis, unspecified"
LOINC:LP15003-4,PheCode:338.2,oxyCODONE,chronic pain
LOINC:LP15003-4,PheCode:355,oxyCODONE,complex regional/central pain syndrome
LOINC:LP15003-4,PheCode:355.1,oxyCODONE,chronic pain syndrome
LOINC:LP15014-1,PheCode:300.11,Benzodiazepines,generalized anxiety disorder
LOINC:LP15014-1,PheCode:300.12,Benzodiazepines,"agorophobia, social phobia, and panic disorder"
LOINC:LP15014-1,PheCode:338.2,Benzodiazepines,chronic pain
LOINC:LP15014-1,PheCode:760,Benzodiazepines,back pain
LOINC:LP15015-8,PheCode:316,Methadone,substance addiction and disorders
LOINC:LP15030-7,PheCode:204,Kappa light chains,leukemia
LOINC:LP15030-7,PheCode:204.4,Kappa light chains,multiple myeloma
LOINC:LP15030-7,PheCode:270,Kappa light chains,disorders of protein plasma/amino-acid transport and metabolism
LOINC:LP15030-7,PheCode:270.3,Kappa light chains,disorders of plasma protein metabolism
LOINC:LP15030-7,PheCode:270.32,Kappa light chains,paraproteinemia
LOINC:LP15031-5,PheCode:204,Lambda light chains,leukemia
LOINC:LP15031-5,PheCode:204.4,Lambda light chains,multiple myeloma
LOINC:LP15031-5,PheCode:270,Lambda light chains,disorders of protein plasma/amino-acid transport and metabolism
LOINC:LP15031-5,PheCode:270.3,Lambda light chains,disorders of plasma protein metabolism
LOINC:LP15031-5,PheCode:270.32,Lambda light chains,paraproteinemia
LOINC:LP15031-5,PheCode:270.35,Lambda light chains,macroglobulinemia
LOINC:LP15174-3,PheCode:338.2,Morphine,chronic pain
LOINC:LP15176-8,PheCode:338.2,oxyMORphone,chronic pain
LOINC:LP15176-8,PheCode:355,oxyMORphone,complex regional/central pain syndrome
LOINC:LP15176-8,PheCode:355.1,oxyMORphone,chronic pain syndrome
LOINC:LP15176-8,PheCode:722.8,oxyMORphone,postlaminectomy syndrome
LOINC:LP15176-8,PheCode:760,oxyMORphone,back pain
LOINC:LP15176-8,PheCode:765,oxyMORphone,cervical radiculitis
LOINC:LP15176-8,PheCode:770,oxyMORphone,myalgia and myositis unspecified
LOINC:LP15182-6,PheCode:510.2,Tacrolimus,lung transplant
LOINC:LP15182-6,PheCode:573.2,Tacrolimus,liver replaced by transplant
LOINC:LP15182-6,PheCode:587,Tacrolimus,kidney replaced by transpant
LOINC:LP15182-6,PheCode:851,Tacrolimus,complications of transplants and reattached limbs
LOINC:LP15273-3,PheCode:227.1,Renin,benign neoplasm of adrenal gland
LOINC:LP15273-3,PheCode:255.1,Renin,adrenal hyperfunction
LOINC:LP15273-3,PheCode:255.12,Renin,hyperaldosteronism
LOINC:LP15273-3,PheCode:401.3,Renin,other hypertensive complications
LOINC:LP15277-4,PheCode:252,Calcitriol,disorders of parathyroid gland
LOINC:LP15355-8,PheCode:157,Amylase,pancreatic cancer
LOINC:LP15355-8,PheCode:211,Amylase,benign neoplasm of other parts of digestive system
LOINC:LP15355-8,PheCode:572,Amylase,ascites (non malignant)
LOINC:LP15355-8,PheCode:575.8,Amylase,other disorders of biliary tract
LOINC:LP15355-8,PheCode:577,Amylase,diseases of pancreas
LOINC:LP15355-8,PheCode:577.1,Amylase,acute pancreatitis
LOINC:LP15355-8,PheCode:577.3,Amylase,cyst and pseudocyst of pancreas
LOINC:LP15429-1,PheCode:480,Base excess,pneumonia
LOINC:LP15429-1,PheCode:480.1,Base excess,bacterial pneumonia
LOINC:LP15429-1,PheCode:480.11,Base excess,pneumococcal pneumonia
LOINC:LP15429-1,PheCode:480.13,Base excess,mrsa pneumonia
LOINC:LP15429-1,PheCode:506,Base excess,empyema and pneumothorax
LOINC:LP15429-1,PheCode:509.1,Base excess,respiratory failure
LOINC:LP15429-1,PheCode:509.2,Base excess,respiratory insufficiency
LOINC:LP15429-1,PheCode:509.8,Base excess,dependence on respirator [ventilator] or supplemental oxygen
LOINC:LP15429-1,PheCode:729.7,Base excess,nontraumatic compartment syndrome
LOINC:LP15429-1,PheCode:797,Base excess,shock
LOINC:LP15455-6,PheCode:261,25-hydroxyvitamin D3,vitamin deficiency
LOINC:LP15455-6,PheCode:261.4,25-hydroxyvitamin D3,vitamin d deficiency
LOINC:LP15554-6,PheCode:200,Erythropoietin,myeloproliferative disease
LOINC:LP15554-6,PheCode:200.1,Erythropoietin,polycythemia vera
LOINC:LP15554-6,PheCode:270.32,Erythropoietin,paraproteinemia
LOINC:LP15554-6,PheCode:280,Erythropoietin,iron deficiency anemias
LOINC:LP15554-6,PheCode:280.1,Erythropoietin,"iron deficiency anemias, unspecified or not due to blood loss"
LOINC:LP15554-6,PheCode:285,Erythropoietin,other anemias
LOINC:LP15554-6,PheCode:289.8,Erythropoietin,"polycythemia vera, secondary"
LOINC:LP15554-6,PheCode:289.9,Erythropoietin,abnormality of red blood cells
LOINC:LP15590-0,PheCode:573,Gamma glutamyl transferase,other disorders of liver
LOINC:LP15590-0,PheCode:573.7,Gamma glutamyl transferase,abnormal results of function study of liver
LOINC:LP15694-0,PheCode:008,Lactoferrin,intestinal infection
LOINC:LP15694-0,PheCode:008.5,Lactoferrin,bacterial enteritis
LOINC:LP15694-0,PheCode:008.52,Lactoferrin,intestinal infection due to c. difficile
LOINC:LP15694-0,PheCode:008.6,Lactoferrin,viral enteritis
LOINC:LP15694-0,PheCode:555.21,Lactoferrin,ulcerative colitis (chronic)
LOINC:LP15694-0,PheCode:558,Lactoferrin,noninfectious gastroenteritis
LOINC:LP15694-0,PheCode:561,Lactoferrin,symptoms involving digestive system
LOINC:LP15735-1,PheCode:261.2,Methylmalonate,vitamin b-complex deficiencies
LOINC:LP15747-6,PheCode:038.2,Gentamicin,gram positive septicemia
LOINC:LP15747-6,PheCode:041.11,Gentamicin,methicillin sensitive staphylococcus aureus
LOINC:LP15747-6,PheCode:041.2,Gentamicin,streptococcus infection
LOINC:LP15747-6,PheCode:420,Gentamicin,carditis
LOINC:LP15747-6,PheCode:420.3,Gentamicin,endocarditis
LOINC:LP15865-6,PheCode:591,Specific gravity,urinary tract infection
LOINC:LP15865-6,PheCode:599,Specific gravity,other symptoms/disorders or the urinary system
LOINC:LP15865-6,PheCode:599.3,Specific gravity,dysuria
LOINC:LP16034-8,PheCode:300.11,Amphetamines,generalized anxiety disorder
LOINC:LP16034-8,PheCode:300.12,Amphetamines,"agorophobia, social phobia, and panic disorder"
LOINC:LP16034-8,PheCode:316,Amphetamines,substance addiction and disorders
LOINC:LP16034-8,PheCode:338.2,Amphetamines,chronic pain
LOINC:LP16034-8,PheCode:355.1,Amphetamines,chronic pain syndrome
LOINC:LP16048-8,PheCode:297.2,Cocaine,suicide or self-inflicted injury
LOINC:LP16054-6,PheCode:316,Buprenorphine,substance addiction and disorders
LOINC:LP16054-6,PheCode:338.2,Buprenorphine,chronic pain
LOINC:LP16058-7,PheCode:316,Cannabinoids,substance addiction and disorders
LOINC:LP16058-7,PheCode:317,Cannabinoids,alcohol-related disorders
LOINC:LP16058-7,PheCode:317.1,Cannabinoids,alcoholism
LOINC:LP16058-7,PheCode:318,Cannabinoids,tobacco use disorder
LOINC:LP16061-1,PheCode:345,carBAMazepine,"epilepsy, recurrent seizures, convulsions"
LOINC:LP16061-1,PheCode:345.3,carBAMazepine,convulsions
LOINC:LP16061-1,PheCode:966,carBAMazepine,poisoning by anticonvulsants and anti-parkinsonism drugs
LOINC:LP16093-4,PheCode:338.2,Codeine,chronic pain
LOINC:LP16093-4,PheCode:355.1,Codeine,chronic pain syndrome
LOINC:LP16098-3,PheCode:429,cycloSPORINE,ill-defined descriptions and complications of heart disease
LOINC:LP16098-3,PheCode:429.1,cycloSPORINE,heart transplant/surgery
LOINC:LP16098-3,PheCode:510.2,cycloSPORINE,lung transplant
LOINC:LP16098-3,PheCode:573.2,cycloSPORINE,liver replaced by transplant
LOINC:LP16098-3,PheCode:587,cycloSPORINE,kidney replaced by transpant
LOINC:LP16104-9,PheCode:338.2,Nordiazepam,chronic pain
LOINC:LP16161-9,PheCode:338.2,HYDROcodone,chronic pain
LOINC:LP16161-9,PheCode:355,HYDROcodone,complex regional/central pain syndrome
LOINC:LP16161-9,PheCode:355.1,HYDROcodone,chronic pain syndrome
LOINC:LP16161-9,PheCode:722.6,HYDROcodone,degeneration of intervertebral disc
LOINC:LP16161-9,PheCode:760,HYDROcodone,back pain
LOINC:LP16161-9,PheCode:763,HYDROcodone,"thoracic or lumbosacral neuritis or radiculitis, unspecified"
LOINC:LP16161-9,PheCode:765,HYDROcodone,cervical radiculitis
LOINC:LP16162-7,PheCode:338.2,HYDROmorphone,chronic pain
LOINC:LP16162-7,PheCode:355,HYDROmorphone,complex regional/central pain syndrome
LOINC:LP16162-7,PheCode:355.1,HYDROmorphone,chronic pain syndrome
LOINC:LP16175-9,PheCode:295,Lithium,schizophrenia and other psychotic disorders
LOINC:LP16175-9,PheCode:295.1,Lithium,schizophrenia
LOINC:LP16175-9,PheCode:296,Lithium,mood disorders
LOINC:LP16175-9,PheCode:296.1,Lithium,bipolar
LOINC:LP16175-9,PheCode:969,Lithium,poisoning by psychotropic agents
LOINC:LP16227-8,PheCode:338.2,Oxazepam,chronic pain
LOINC:LP16276-5,PheCode:317.1,Salicylates,alcoholism
LOINC:LP16276-5,PheCode:981,Salicylates,toxic effect of (non-ethyl) alcohol and petroleum and other solvents
LOINC:LP16288-0,PheCode:495.1,Theophylline,chronic obstructive asthma
LOINC:LP16288-0,PheCode:496,Theophylline,chronic airway obstruction
LOINC:LP16288-0,PheCode:496.1,Theophylline,emphysema
LOINC:LP16288-0,PheCode:496.21,Theophylline,obstructive chronic bronchitis
LOINC:LP16305-2,PheCode:345,Valproate,"epilepsy, recurrent seizures, convulsions"
LOINC:LP16305-2,PheCode:345.11,Valproate,generalized convulsive epilepsy
LOINC:LP16305-2,PheCode:345.3,Valproate,convulsions
LOINC:LP16306-0,PheCode:038,Vancomycin,septicemia
LOINC:LP16306-0,PheCode:041,Vancomycin,bacterial infection nos
LOINC:LP16306-0,PheCode:503,Vancomycin,pulmonary congestion and hypostasis
LOINC:LP16359-9,PheCode:446,Complement C3,polyarteritis nodosa and allied conditions
LOINC:LP16359-9,PheCode:446.3,Complement C3,hypersensitivity angiitis
LOINC:LP16359-9,PheCode:446.9,Complement C3,arteritis nos
LOINC:LP16359-9,PheCode:580,Complement C3,nephritis; nephrosis; renal sclerosis
LOINC:LP16359-9,PheCode:580.1,Complement C3,glomerulonephritis
LOINC:LP16359-9,PheCode:580.11,Complement C3,proliferative glomerulonephritis
LOINC:LP16359-9,PheCode:580.13,Complement C3,"acute glomerulonephritis, nos"
LOINC:LP16359-9,PheCode:580.2,Complement C3,nephrotic syndrome without mention of glomerulonephritis
LOINC:LP16371-4,PheCode:446,Complement C4,polyarteritis nodosa and allied conditions
LOINC:LP16371-4,PheCode:446.3,Complement C4,hypersensitivity angiitis
LOINC:LP16371-4,PheCode:446.9,Complement C4,arteritis nos
LOINC:LP16371-4,PheCode:580,Complement C4,nephritis; nephrosis; renal sclerosis
LOINC:LP16371-4,PheCode:580.1,Complement C4,glomerulonephritis
LOINC:LP16371-4,PheCode:580.11,Complement C4,proliferative glomerulonephritis
LOINC:LP16371-4,PheCode:580.13,Complement C4,"acute glomerulonephritis, nos"
LOINC:LP16371-4,PheCode:580.2,Complement C4,nephrotic syndrome without mention of glomerulonephritis
LOINC:LP16371-4,PheCode:946,Complement C4,anaphylactic shock nos
LOINC:LP16411-8,PheCode:282.9,Haptoglobin,other hereditary hemolytic anemias
LOINC:LP16411-8,PheCode:283,Haptoglobin,acquired hemolytic anemias
LOINC:LP16411-8,PheCode:283.1,Haptoglobin,autoimmune hemolytic anemias
LOINC:LP16411-8,PheCode:283.2,Haptoglobin,non-autoimmune hemolytic anemias
LOINC:LP16411-8,PheCode:285,Haptoglobin,other anemias
LOINC:LP16411-8,PheCode:287.3,Haptoglobin,thrombocytopenia
LOINC:LP16411-8,PheCode:446.8,Haptoglobin,thrombotic microangiopathy
LOINC:LP16487-8,PheCode:282.8,Reticulocytes,other hemoglobinopathies
LOINC:LP16487-8,PheCode:283,Reticulocytes,acquired hemolytic anemias
LOINC:LP16487-8,PheCode:283.1,Reticulocytes,autoimmune hemolytic anemias
LOINC:LP16870-5,PheCode:394,Prothrombin time (PT),rheumatic disease of the heart valves
LOINC:LP17102-2,PheCode:394,INR,rheumatic disease of the heart valves
LOINC:LP17104-8,PheCode:286.8,dRVVT,hypercoagulable state
LOINC:LP17104-8,PheCode:286.81,dRVVT,primary hypercoagulable state
LOINC:LP17104-8,PheCode:415.1,dRVVT,acute pulmonary heart disease
LOINC:LP17104-8,PheCode:415.11,dRVVT,"pulmonary embolism and infarction, acute"
LOINC:LP17104-8,PheCode:452,dRVVT,other venous embolism and thrombosis
LOINC:LP17113-9,PheCode:008,Clostridioides difficile toxin A+B,intestinal infection
LOINC:LP17113-9,PheCode:008.5,Clostridioides difficile toxin A+B,bacterial enteritis
LOINC:LP17113-9,PheCode:008.52,Clostridioides difficile toxin A+B,intestinal infection due to c. difficile
LOINC:LP17113-9,PheCode:558,Clostridioides difficile toxin A+B,noninfectious gastroenteritis
LOINC:LP17113-9,PheCode:561,Clostridioides difficile toxin A+B,symptoms involving digestive system
LOINC:LP17278-0,PheCode:289.1,Basophilic stippling,myelofibrosis
LOINC:LP17685-6,PheCode:204.1,Smudge cells,lymphoid leukemia
LOINC:LP17685-6,PheCode:204.12,Smudge cells,"lymphoid leukemia, chronic"
LOINC:LP17770-6,PheCode:599.3,Mucus,dysuria
LOINC:LP193274-0,PheCode:070,Liver fibrosis score,viral hepatitis
LOINC:LP193274-0,PheCode:070.3,Liver fibrosis score,viral hepatitis c
LOINC:LP20752-9,PheCode:279.7,Nuclear Ab,other immunological findings
LOINC:LP207644-8,PheCode:394.1,Activated clotting time (ACT),mitral valve stenosis and aortic valve stenosis
LOINC:LP207644-8,PheCode:395,Activated clotting time (ACT),heart valve disorders
LOINC:LP207644-8,PheCode:395.1,Activated clotting time (ACT),nonrheumatic mitral valve disorders
LOINC:LP207644-8,PheCode:395.2,Activated clotting time (ACT),nonrheumatic aortic valve disorders
LOINC:LP207644-8,PheCode:411,Activated clotting time (ACT),ischemic heart disease
LOINC:LP207644-8,PheCode:411.1,Activated clotting time (ACT),unstable angina (intermediate coronary syndrome)
LOINC:LP207644-8,PheCode:411.2,Activated clotting time (ACT),myocardial infarction
LOINC:LP207644-8,PheCode:411.3,Activated clotting time (ACT),angina pectoris
LOINC:LP207644-8,PheCode:411.4,Activated clotting time (ACT),coronary atherosclerosis
LOINC:LP207644-8,PheCode:411.41,Activated clotting time (ACT),aneurysm and dissection of heart
LOINC:LP207644-8,PheCode:411.8,Activated clotting time (ACT),"other chronic ischemic heart disease, unspecified"
LOINC:LP207644-8,PheCode:411.9,Activated clotting time (ACT),other acute and subacute forms of ischemic heart disease
LOINC:LP207644-8,PheCode:426,Activated clotting time (ACT),cardiac conduction disorders
LOINC:LP207644-8,PheCode:426.2,Activated clotting time (ACT),atrioventricular [av] block
LOINC:LP207644-8,PheCode:426.21,Activated clotting time (ACT),first degree av block
LOINC:LP207644-8,PheCode:426.3,Activated clotting time (ACT),bundle branch block
LOINC:LP207644-8,PheCode:426.31,Activated clotting time (ACT),right bundle branch block
LOINC:LP207644-8,PheCode:426.32,Activated clotting time (ACT),left bundle branch block
LOINC:LP207644-8,PheCode:427.6,Activated clotting time (ACT),premature beats
LOINC:LP207644-8,PheCode:429.2,Activated clotting time (ACT),abnormal function study of cardiovascular system
LOINC:LP207644-8,PheCode:429.9,Activated clotting time (ACT),"cardiac complications, not elsewhere classified"
LOINC:LP207644-8,PheCode:433.1,Activated clotting time (ACT),occlusion and stenosis of precerebral arteries
LOINC:LP207644-8,PheCode:440,Activated clotting time (ACT),atherosclerosis
LOINC:LP207644-8,PheCode:440.1,Activated clotting time (ACT),atherosclerosis of renal artery
LOINC:LP207644-8,PheCode:440.2,Activated clotting time (ACT),atherosclerosis of the extremities
LOINC:LP207644-8,PheCode:440.22,Activated clotting time (ACT),atherosclerosis of native arteries of the extremities with intermittent claudication
LOINC:LP207644-8,PheCode:440.9,Activated clotting time (ACT),atherosclerosis of aorta
LOINC:LP207644-8,PheCode:442,Activated clotting time (ACT),other aneurysm
LOINC:LP207644-8,PheCode:442.1,Activated clotting time (ACT),aortic aneurysm
LOINC:LP207644-8,PheCode:442.11,Activated clotting time (ACT),abdominal aortic aneurysm
LOINC:LP207644-8,PheCode:442.2,Activated clotting time (ACT),aneurysm of iliac artery
LOINC:LP207644-8,PheCode:442.3,Activated clotting time (ACT),aneurysm of artery of lower extremity
LOINC:LP207644-8,PheCode:442.8,Activated clotting time (ACT),aneurysm of other specified artery
LOINC:LP207644-8,PheCode:444,Activated clotting time (ACT),arterial embolism and thrombosis
LOINC:LP207644-8,PheCode:444.1,Activated clotting time (ACT),arterial embolism and thrombosis of lower extremity artery
LOINC:LP207644-8,PheCode:447,Activated clotting time (ACT),other disorders of arteries and arterioles
LOINC:LP207644-8,PheCode:447.1,Activated clotting time (ACT),stricture of artery
LOINC:LP207644-8,PheCode:747,Activated clotting time (ACT),cardiac and circulatory congenital anomalies
LOINC:LP207644-8,PheCode:747.1,Activated clotting time (ACT),cardiac congenital anomalies
LOINC:LP207644-8,PheCode:747.12,Activated clotting time (ACT),valvular heart disease/ heart chambers
LOINC:LP207644-8,PheCode:854,Activated clotting time (ACT),"complications of cardiac/vascular device, implant, and graft"
LOINC:LP207644-8,PheCode:856,Activated clotting time (ACT),vascular complications of surgery and medical procedures
LOINC:LP21258-6,PheCode:503,Oxygen saturation,pulmonary congestion and hypostasis
LOINC:LP21258-6,PheCode:797,Oxygen saturation,shock
LOINC:LP21258-6,PheCode:994.21,Oxygen saturation,septic shock
LOINC:LP21368-3,PheCode:081.1,Sirolimus,graft-versus-host disease
LOINC:LP21368-3,PheCode:081.12,Sirolimus,chronic graft-versus-host disease
LOINC:LP21368-3,PheCode:851,Sirolimus,complications of transplants and reattached limbs
LOINC:LP265737-9,PheCode:279.7,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells,other immunological findings
LOINC:LP28566-5,PheCode:191,levETIRAcetam,malignant and unknown neoplasms of brain and nervous system
LOINC:LP28566-5,PheCode:191.1,levETIRAcetam,cancer of brain and nervous system
LOINC:LP28566-5,PheCode:191.11,levETIRAcetam,cancer of brain
LOINC:LP28566-5,PheCode:292.5,levETIRAcetam,transient alteration of awareness
LOINC:LP28566-5,PheCode:345,levETIRAcetam,"epilepsy, recurrent seizures, convulsions"
LOINC:LP28566-5,PheCode:345.1,levETIRAcetam,epilepsy
LOINC:LP28566-5,PheCode:345.11,levETIRAcetam,generalized convulsive epilepsy
LOINC:LP28566-5,PheCode:345.12,levETIRAcetam,partial epilepsy
LOINC:LP28566-5,PheCode:345.3,levETIRAcetam,convulsions
LOINC:LP28643-2,PheCode:158,Carcinoembryonic Ag,neoplasm of unspecified nature of digestive system
LOINC:LP286513-9,PheCode:797,Methemoglobin/Hemoglobin.total,shock
LOINC:LP286940-4,PheCode:270.32,Protein.monoclonal/Protein.total,paraproteinemia
LOINC:LP29081-4,PheCode:204,Kappa light chains.free,leukemia
LOINC:LP29081-4,PheCode:204.4,Kappa light chains.free,multiple myeloma
LOINC:LP29081-4,PheCode:270,Kappa light chains.free,disorders of protein plasma/amino-acid transport and metabolism
LOINC:LP29081-4,PheCode:270.3,Kappa light chains.free,disorders of plasma protein metabolism
LOINC:LP29081-4,PheCode:270.32,Kappa light chains.free,paraproteinemia
LOINC:LP29082-2,PheCode:204,Lambda light chains.free,leukemia
LOINC:LP29082-2,PheCode:204.4,Lambda light chains.free,multiple myeloma
LOINC:LP29082-2,PheCode:270,Lambda light chains.free,disorders of protein plasma/amino-acid transport and metabolism
LOINC:LP29082-2,PheCode:270.3,Lambda light chains.free,disorders of plasma protein metabolism
LOINC:LP29082-2,PheCode:270.32,Lambda light chains.free,paraproteinemia
LOINC:LP29082-2,PheCode:270.35,Lambda light chains.free,macroglobulinemia
LOINC:LP29188-7,PheCode:279.7,Nuclear Ab pattern,other immunological findings
LOINC:LP307486-3,PheCode:204.4,Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda,multiple myeloma
LOINC:LP307486-3,PheCode:270,Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda,disorders of protein plasma/amino-acid transport and metabolism
LOINC:LP307486-3,PheCode:270.3,Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda,disorders of plasma protein metabolism
LOINC:LP307486-3,PheCode:270.32,Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda,paraproteinemia
LOINC:LP30793-1,PheCode:270.32,Protein.monoclonal,paraproteinemia
LOINC:LP308202-3,PheCode:282.8,Reticulocytes/100 erythrocytes,other hemoglobinopathies
LOINC:LP308202-3,PheCode:283,Reticulocytes/100 erythrocytes,acquired hemolytic anemias
LOINC:LP308202-3,PheCode:283.1,Reticulocytes/100 erythrocytes,autoimmune hemolytic anemias
LOINC:LP31682-5,PheCode:480,Procalcitonin,pneumonia
LOINC:LP31682-5,PheCode:480.1,Procalcitonin,bacterial pneumonia
LOINC:LP31682-5,PheCode:480.11,Procalcitonin,pneumococcal pneumonia
LOINC:LP31682-5,PheCode:509.1,Procalcitonin,respiratory failure
LOINC:LP36472-6,PheCode:272.13,Cholesterol non HDL,mixed hyperlipidemia
LOINC:LP37329-7,PheCode:130,Borrelia burgdorferi Ab,spirochetal infection
LOINC:LP37329-7,PheCode:130.1,Borrelia burgdorferi Ab,lyme disease
LOINC:LP37619-1,PheCode:599.3,Chlamydia trachomatis rRNA,dysuria
LOINC:LP37619-1,PheCode:599.7,Chlamydia trachomatis rRNA,urethral discharge
LOINC:LP37619-1,PheCode:614.52,Chlamydia trachomatis rRNA,vaginitis and vulvovaginitis
LOINC:LP37619-1,PheCode:619.4,Chlamydia trachomatis rRNA,noninflammatory disorders of vagina
LOINC:LP38305-6,PheCode:041.8,Helicobacter pylori IgG,h. pylori
LOINC:LP38305-6,PheCode:531.2,Helicobacter pylori IgG,gastric ulcer
LOINC:LP38305-6,PheCode:531.3,Helicobacter pylori IgG,duodenal ulcer
LOINC:LP38305-6,PheCode:535,Helicobacter pylori IgG,gastritis and duodenitis
LOINC:LP38305-6,PheCode:535.1,Helicobacter pylori IgG,acute gastritis
LOINC:LP38305-6,PheCode:535.2,Helicobacter pylori IgG,atrophic gastritis
LOINC:LP38305-6,PheCode:535.9,Helicobacter pylori IgG,"gastritis and duodenitis, nos"
LOINC:LP38316-3,PheCode:070.1,Hepatitis A virus Ab,viral hepatitis a
LOINC:LP38316-3,PheCode:070.9,Hepatitis A virus Ab,hepatitis nos
LOINC:LP38316-3,PheCode:317.11,Hepatitis A virus Ab,alcoholic liver damage
LOINC:LP38316-3,PheCode:573,Hepatitis A virus Ab,other disorders of liver
LOINC:LP38316-3,PheCode:573.4,Hepatitis A virus Ab,acute and subacute necrosis of liver
LOINC:LP38316-3,PheCode:573.5,Hepatitis A virus Ab,jaundice (not of newborn)
LOINC:LP38316-3,PheCode:573.7,Hepatitis A virus Ab,abnormal results of function study of liver
LOINC:LP38316-3,PheCode:573.9,Hepatitis A virus Ab,abnormal serum enzyme levels
LOINC:LP38318-9,PheCode:070.1,Hepatitis A virus IgM,viral hepatitis a
LOINC:LP38318-9,PheCode:070.9,Hepatitis A virus IgM,hepatitis nos
LOINC:LP38318-9,PheCode:317.11,Hepatitis A virus IgM,alcoholic liver damage
LOINC:LP38318-9,PheCode:573,Hepatitis A virus IgM,other disorders of liver
LOINC:LP38318-9,PheCode:573.4,Hepatitis A virus IgM,acute and subacute necrosis of liver
LOINC:LP38318-9,PheCode:573.5,Hepatitis A virus IgM,jaundice (not of newborn)
